url;country;date;Zustand;Verfügbarkeit;HU Prüfung;HU/AU neu;Garantie;Nichtraucherfahrzeug;Marke;Modell;Angebotsnummer;Außenfarbe;Lackierung;Farbe laut Hersteller;Innenausstattung;Karosserieform;Anzahl Türen;Sitzplätze;Schlüsselnummer;Länderversion;Getriebeart;Gänge;Hubraum;Zylinder;Leergewicht;Antriebsart;Kraftstoff;Andere Energieträger;"KraftstoffverbrauchWeitere Informationen zum offiziellen Kraftstoffverbrauch und den offiziellen spezifischen CO2-Emissionen neuer Personenkraftwagen können dem ""Leitfaden über den Kraftstoffverbrauch, die CO2-Emissionen und den Stromverbrauch neuer Personenkraftwagen"" entnommen werden, der an allen Verkaufsstellen und bei der Deutschen Automobil Treuhand GmbH unter www.dat.de unentgeltlich erhältlich ist.";"CO2-EmissionenWeitere Informationen zum offiziellen Kraftstoffverbrauch und den offiziellen spezifischen CO2-Emissionen neuer Personenkraftwagen können dem ""Leitfaden über den Kraftstoffverbrauch, die CO2-Emissionen und den Stromverbrauch neuer Personenkraftwagen"" entnommen werden, der an allen Verkaufsstellen und bei der Deutschen Automobil Treuhand GmbH unter www.dat.de unentgeltlich erhältlich ist.";Schadstoffklasse;Feinstaubplakette;haendler;privat;ort;price;ausstattung_liste;Scheckheftgepflegt;Erstzulassung;Marke, Modell;Leistung;Kilometerstand;Getriebe;Kraftstoffverbr.*;Verkäufer;Ausstattung;Region;Serviceleistungen;Spezielle Umbauten;Modellvarianten;Bilder;Fahrzeugbeschreibung;Fahrzeughalter;Letzter Kundendienst
/angebote/ford-focus-cool-connect-1-5tdci-120-ps-diesel-blau-57b3e027-b74f-403a-a5eb-1f5cecfd665b?;Oesterreich;2020-10-19 18:09:29.548657;Vorführfahrzeug;;09/2023;;;;Ford;Focus;APAT1268149;Blau;Metallic;Chroma-Blau Metallic;Sonstige;Sonstige;5;5;8566/BPV;;Schaltgetriebe;6;1.499 cm³;;1.395 kg;Front;Diesel;;3,5 l/100 km (komb)3,8 l/100 km (innerorts)3,3 l/100 km (außerorts);93 g CO2/km (komb);;;True;False;6134 Vomp;25690;['', 'Alarmanlage', 'Beheizbare Frontscheibe', 'Beheizbares Lenkrad', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Fahrerairbag', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Tagfahrlicht', 'Lordosenstütze', 'Navigationssystem', 'Nebelscheinwerfer', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Sicherheit', 'Sitzheizung', 'Unterhaltung/Media'];;2020;;;;;;;;;;;;;;;
/angebote/volkswagen-t6-transporter-kasten-2-0-tdi-sthz-sh-ahk-acc-kamera-pdc-navi-diesel-weiss-1674c5a5-76b5-4b38-afd3-de48b94bade8?;Oesterreich;2020-10-19 18:09:30.551108;Gebraucht;;;;12 Monate;;Volkswagen;T6 Transporter;;Weiß;;;Stoff, Schwarz;Transporter;4;3;;;Schaltgetriebe;5;1.998 cm³;4;;Front;Diesel;;;;;;True;False;4840 Vöcklabruck;25499;['', 'ABS', 'Abstandstempomat', 'Abstandswarner', 'Alarmanlage', 'Anhängerkupplung', 'Apple CarPlay', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'CD', 'ESP', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Klimaanlage', 'Komfort', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Musikstreaming integriert', 'Müdigkeitswarnsystem', 'Navigationssystem', 'Radio', 'Reserverad', 'Schiebetür rechts', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Stahlfelgen', 'Standheizung', 'Start/Stop-Automatik', 'Tempomat', 'USB', 'Unterhaltung/Media', 'Winterreifen', 'Zentralverriegelung mit Funkfernbedienung'];;2018;;;;;;;;;;;;;;;07/2020
/angebote/nissan-micra-nissan-ig-t-5mt-100-benzin-blau-35fba27b-cdf5-407c-92fd-69c86bab680c?;Oesterreich;2020-10-19 18:09:31.553408;Neu;;;;60 Monate;;Nissan;Micra;1-22299;Blau;;(RQG) Blue Foudre;Stoff;Kleinwagen;;;;Österreich;Schaltgetriebe;5;;;;;Normal/Benzin 91;;;126 g CO2/km (komb);;;True;False;2115 Ernstbrunn;13990;[];;;;;;;;;;;;;;;;;
/angebote/mercedes-benz-c-220-d-coupe-diesel-rot-cf6383d3-74d1-42b3-a8a2-376b468d7bf8?;Oesterreich;2020-10-19 18:09:32.555992;Vorführfahrzeug;;;;;;Mercedes-Benz;C 220;20VD008;Rot;Metallic;designo hyazinthrot metallic;Sonstige;Coupé;2;4;;;Automatik;9;1.950 cm³;4;1.650 kg;Heck;Diesel (Rußpartikelfilter);;4,9 l/100 km (komb);130 g CO2/km (komb);;;True;False;1220 Wien;46990;['', 'Alufelgen', 'Bluetooth', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektrische Seitenspiegel', 'Extras', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Komfort', 'Lederlenkrad', 'Lordosenstütze', 'Navigationssystem', 'Notrufsystem', 'Panoramadach', 'Regensensor', 'Reifendruckkontrollsystem', 'Schaltwippen', 'Seitenairbag', 'Sicherheit', 'Sitzheizung', 'Sportpaket', 'Spurhalteassistent', 'Tempomat', 'Totwinkel-Assistent', 'Unterhaltung/Media'];;2020;;;;;;;;;;;;;;;
/angebote/ford-s-max-titanium-2-0tdci-150ps-diesel-silber-4a74e255-4423-49d0-a465-a3190fd92172?;Oesterreich;2020-10-19 18:09:33.558051;Gebraucht;;03/2021;;;;Ford;S-Max;APAT1241794;Silber;Metallic;Perl-Silber (Metallic);Sonstige;Van/Kleinbus;5;5;8566/BKM;;Schaltgetriebe;8;1.997 cm³;;1.594 kg;Front;Diesel (Rußpartikelfilter);;5,2 l/100 km (komb)5,9 l/100 km (innerorts)4,8 l/100 km (außerorts);134 g CO2/km (komb);Euro 6;;True;False;6134 Vomp;22980;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beheizbare Frontscheibe', 'Beheizbares Lenkrad', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'CD', 'DAB-Radio', 'ESP', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Einparkhilfe selbstlenkendes System', 'Elektr. Fensterheber', 'Elektrische Heckklappe', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lordosenstütze', 'MP3', 'Multifunktionslenkrad', 'Müdigkeitswarnsystem', 'Navigationssystem', 'Nebelscheinwerfer', 'Notrufsystem', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Schaltwippen', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sportsitze', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Zentralverriegelung'];;2016;;;;;;;;;;;;;;1;
/angebote/audi-a6-avant-40-tdi-quattro-s-tronic-s-line-hd-matrix-diesel-schwarz-d0b6fefb-088d-4154-a684-c8bfda29eb99?;Oesterreich;2020-10-19 18:09:34.559796;Gebraucht;;12/2021;;;;Audi;A6;1364334;Schwarz;;brilliantschwarz;Teilleder, Schwarz;Kombi;5;5;;;Automatik;7;1.968 cm³;4;1.965 kg;Allrad;Diesel;;4,4 l/100 km (komb)5 l/100 km (innerorts)4,2 l/100 km (außerorts);119 g CO2/km (komb);;;True;False;3304 Hart;54900;['', '360° Kamera', 'Abstandstempomat', 'Airbag hinten', 'Allrad', 'Alufelgen', 'Ambientebeleuchtung', 'Android Auto', 'Anhängerkupplung', 'Apple CarPlay', 'Berganfahrassistent', 'Einparkhilfe Kamera', 'Elektrische Heckklappe', 'Elektrische Sitze', 'Extras', 'Fernlichtassistent', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Innenspiegel automatisch abblendend', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Kurvenlicht', 'LED-Tagfahrlicht', 'Laserlicht', 'Lederlenkrad', 'Lordosenstütze', 'Multifunktionslenkrad', 'Navigationssystem', 'Panoramadach', 'Schaltwippen', 'Schiebedach', 'Sicherheit', 'Soundsystem', 'Spoiler', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Standheizung', 'Tuning', 'Unterhaltung/Media', 'Verkehrszeichenerkennung', 'Voll-LED Scheinwerfer', 'Volldigitales Kombiinstrument', 'Zentralverriegelung mit Funkfernbedienung'];;2019;;;;;;;;;;;;;;;
/angebote/mercedes-benz-e-200-d-t-modell-diesel-grau-59474d24-e2ba-436e-b0b7-3b0207ecc0df?;Oesterreich;2020-10-19 18:09:35.562877;Vorführfahrzeug;;;;;;Mercedes-Benz;E 200;20VD048;Grau;Metallic;graphitgrau metallic;Stoff, Schwarz;Kombi;5;5;;;Automatik;9;1.598 cm³;4;1.835 kg;Heck;Diesel;;4,7 l/100 km (komb);124 g CO2/km (komb);;;True;False;1220 Wien;49990;['', 'Alufelgen', 'Bluetooth', 'DAB-Radio', 'Dachreling', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektrische Seitenspiegel', 'Extras', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Komfort', 'Lederlenkrad', 'Lordosenstütze', 'Navigationssystem', 'Notrufsystem', 'Reifendruckkontrollsystem', 'Schaltwippen', 'Seitenairbag', 'Sicherheit', 'Sitzheizung', 'Sportpaket', 'Totwinkel-Assistent', 'Unterhaltung/Media', 'Verkehrszeichenerkennung'];;2020;;;;;;;;;;;;;;;
/angebote/fiat-panda-firefly-hybrid-70-launch-edition-benzin-gruen-0df50b99-d5d8-40d8-86e6-01e03ec71287?;Oesterreich;2020-10-19 18:09:36.566111;Vorführfahrzeug;;;;;;Fiat;Panda;;Grün;Metallic;Rugiada Grün;Stoff, Sonstige;Limousine;5;4;;Österreich;Schaltgetriebe;6;999 cm³;4;960 kg;;Benzin;;;;Euro 6d-TEMP;;True;False;4550 Kremsmünster;13800;['', 'ABS', 'Android Auto', 'Beheizbare Frontscheibe', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'Dachreling', 'ESP', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Katalysator', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Sicherheit', 'Sprachsteuerung', 'Stahlfelgen', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];;2020;;;;;;;;;;;;;;1;
/angebote/suzuki-ignis-1-2-dj-hybrid-cvt-shine-elektro-benzin-blau-af5a299b-29ad-42bd-accc-6a15d958b577?;Oesterreich;2020-10-19 18:09:37.568348;Neu;;;Ja;;;Suzuki;Ignis;APAT1270429;Blau;Metallic;Neon Blue Metallic;Stoff, Schwarz;Limousine;;4;;Deutsche Ausführung;Schaltgetriebe;;1.197 cm³;;;Allrad;Super 95;Strom;;;;;True;False;6020 Innsbruck;19080;['', 'ABS', 'Alarmanlage', 'Allrad', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'Dachreling', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Komfort', 'LED-Tagfahrlicht', 'Lichtsensor', 'MP3', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Zentralverriegelung'];;;;;;;;;;;;;;;;;
/angebote/volkswagen-tiguan-sport-style-4motion-diesel-schwarz-797ad631-0ca2-4f07-88cf-d6a490aa3808?;Oesterreich;2020-10-19 18:09:38.571121;Gebraucht;;10/2022;;;;Volkswagen;Tiguan;186;Schwarz;;Deep Black Perleffekt;Vollleder, Braun;SUV/Geländewagen/Pickup;5;5;;;Schaltgetriebe;;1.968 cm³;;;Allrad;Diesel;;7,2 l/100 km (komb)9,4 l/100 km (innerorts)5,9 l/100 km (außerorts);189 g CO2/km (komb);;4 (Grün);True;False;8742 Obdach;9290;['', 'ABS', 'Allrad', 'Alufelgen', 'Anhängerkupplung', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'CD', 'Dachreling', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Einparkhilfe selbstlenkendes System', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kurvenlicht', 'Lederlenkrad', 'Lichtsensor', 'Lordosenstütze', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Panoramadach', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sportfahrwerk', 'Sportsitze', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'Unterhaltung/Media', 'Xenonscheinwerfer', 'Zentralverriegelung'];;2009;;;;;;;;;;;;;;;
/angebote/toyota-yaris-1-5-vvt-i-hybrid-active-elektro-benzin-weiss-129d9636-9e72-490f-9589-4448bc0acdf1?;Oesterreich;2020-10-19 18:09:39.573374;Gebraucht;;10/2022;;;;Toyota;Yaris;187;Weiß;;weiß;Stoff, Sonstige;Limousine;5;5;;;Automatik;;1.497 cm³;;;;Super 95;Strom;4,1 l/100 km (komb);112 g CO2/km (komb);;;True;False;8742 Obdach;8990;[];;2012;;;;;;;;;;;;;;1;
/angebote/mercedes-benz-a-200-benzin-grau-8d39168a-1131-428f-94e1-183cd7b27ef1?;Oesterreich;2020-10-19 18:09:40.575921;Gebraucht;;;;;;Mercedes-Benz;A 200;20GZ111;Grau;Metallic;mountaingrau metallic;Schwarz;Kleinwagen;5;5;;;Automatik;7;1.323 cm³;4;1.355 kg;Front;Benzin;;5,3 l/100 km (komb);123 g CO2/km (komb);;;True;False;1220 Wien;26990;['', 'Alufelgen', 'Anhängerkupplung', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektrische Seitenspiegel', 'Extras', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Scheinwerfer', 'Lordosenstütze', 'Navigationssystem', 'Notrufsystem', 'Regensensor', 'Reifendruckkontrollsystem', 'Schaltwippen', 'Seitenairbag', 'Sicherheit', 'Sitzheizung', 'Sportpaket', 'Spurhalteassistent', 'Tempomat'];;2018;;;;;;;;;;;;;;;
/angebote/ford-focus-active-125-ps-mhev-turnier-benzin-weiss-da7eb015-9182-4d2f-afd3-84b9d61fc1bc?;Oesterreich;2020-10-19 18:09:41.578788;Neu;;;Ja;;;Ford;Focus;APAT1268895;Weiß;Metallic;Frost-Weiß;Teilleder, Sonstige;Kombi;5;5;;Deutsche Ausführung;Schaltgetriebe;6;998 cm³;;1.383 kg;Front;Super 95 (Rußpartikelfilter);;4,8 l/100 km (komb)5,9 l/100 km (innerorts)4,1 l/100 km (außerorts);108 g CO2/km (komb);;;True;False;6405 Pfaffenhofen;23590;['', 'ABS', 'Alufelgen', 'Beheizbare Frontscheibe', 'Beheizbares Lenkrad', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'Dachreling', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Tagfahrlicht', 'Lordosenstütze', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Notrufsystem', 'Reifendruckkontrollsystem', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sportsitze', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Zentralverriegelung'];;;;;;;;;;;;;;;;;
/angebote/fiat-ducato-14-3200-3-2t-2-8-i-d-td-diesel-weiss-2655868c-5b7d-4bd7-a227-b0aee1fd65b6?;Oesterreich;2020-10-19 18:09:42.581534;Gebraucht;;;;;;Fiat;Ducato;;Weiß;;;Stoff, Sonstige;Kombi;5;3;;;Schaltgetriebe;5;2.800 cm³;4;1.920 kg;Front;Diesel;;10 l/100 km (komb)12,9 l/100 km (innerorts)8,3 l/100 km (außerorts);266 g CO2/km (komb);;;True;False;3363 Neufurth/Amstetten;1490;['', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Radio', 'Schiebetür rechts', 'Servolenkung', 'Sicherheit', 'Sommerreifen', 'Stahlfelgen', 'Unterhaltung/Media', 'Wegfahrsperre'];;1999;;;;;;;;;;;;;;5;
/angebote/audi-a6-1-8-benzin-weiss-552009b2-fab7-562e-e053-0100007fc6dd?;Oesterreich;2020-10-19 18:09:43.583351;Gebraucht;;;;;;Audi;A6;;Weiß;;;;Limousine;4;5;;;Schaltgetriebe;5;1.781 cm³;4;1.385 kg;;Benzin;;9,3 l/100 km (komb)12,7 l/100 km (innerorts)7,3 l/100 km (außerorts);220 g CO2/km (komb);;;False;True;9451 Preitenegg;1800;['', 'ABS', 'Beifahrerairbag', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Fahrerairbag', 'Komfort', 'Servolenkung', 'Sicherheit', 'Wegfahrsperre', 'Zentralverriegelung'];;1996;;;;;;;;;;;;;;;
/angebote/volvo-xc90-b5-d-awd-geartronic-momentum-pro-7-sitzer-diesel-beige-d639d6c4-51a1-4482-8d47-3ce56ace6765?;Oesterreich;2020-10-19 18:09:44.586069;Neu;;;Ja;;;Volvo;XC90;APAT1268691;Beige;Metallic;BIRCH LIGHT / Metallic;Vollleder, Schwarz;SUV/Geländewagen/Pickup;5;5;9101/BGR;Deutsche Ausführung;Automatik;8;1.969 cm³;;2.121 kg;Allrad;Diesel (Rußpartikelfilter);;;174 g CO2/km (komb);Euro 6;;True;False;6020 Innsbruck;80269;['', 'ABS', 'Allrad', 'Alufelgen', 'Armlehne', 'Beheizbare Frontscheibe', 'Beheizbares Lenkrad', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'CD', 'DAB-Radio', 'Dachreling', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Einparkhilfe selbstlenkendes System', 'Elektr. Fensterheber', 'Elektrische Heckklappe', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kurvenlicht', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'Lordosenstütze', 'MP3', 'Multifunktionslenkrad', 'Müdigkeitswarnsystem', 'Navigationssystem', 'Nebelscheinwerfer', 'Notrufsystem', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Skisack', 'Soundsystem', 'Sprachsteuerung', 'Standheizung', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Totwinkel-Assistent', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Verkehrszeichenerkennung', 'Zentralverriegelung'];;;;;;;;;;;;;;;;;
/angebote/ford-tourneo-custom-300-l2h1-va-titanium-diesel-silber-5a6608b2-848a-7765-e053-0100007faef4?;Oesterreich;2020-10-19 18:09:46.590826;Gebraucht;;;;;;Ford;Tourneo Custom;;Silber;Metallic;;Vollleder, Beige;Van/Kleinbus;5;8;;;Schaltgetriebe;6;2.198 cm³;4;2.268 kg;;Diesel (Rußpartikelfilter);;6,5 l/100 km (komb)7,3 l/100 km (innerorts)6,1 l/100 km (außerorts);172 g CO2/km (komb);Euro 5;;False;True;4616 weiskirchen an der Traun;24000;['', 'ABS', 'Alarmanlage', 'Alufelgen', 'Armlehne', 'Beheizbare Frontscheibe', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'CD', 'ESP', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Klimaanlage', 'Komfort', 'Kopfairbag', 'Kurvenlicht', 'Lederausstattung', 'Lederlenkrad', 'Lichtsensor', 'Lordosenstütze', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Notbremsassistent', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Reserverad', 'Schiebetür', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tempomat', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung'];;2014;;;;;;;;;;;;;;;
/angebote/volkswagen-beetle-1-6-tdi-diesel-schwarz-ee2009b2-da14-972d-e053-0100007f02b5?;Oesterreich;2020-10-19 18:09:47.592991;Gebraucht;;08/2021;;;;Volkswagen;Beetle;;Schwarz;Metallic;;;Limousine;2;4;;;Schaltgetriebe;5;1.598 cm³;4;1.274 kg;;Diesel (Rußpartikelfilter);;4,5 l/100 km (komb);119 g CO2/km (komb);Euro 5;;False;True;3163 Rohrbach;6900;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Berganfahrassistent', 'Bordcomputer', 'CD', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'MP3', 'Radio', 'Seitenairbag', 'Sicherheit', 'Traktionskontrolle', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];;2012;;;;;;;;;;;;;;2;09/2020
/angebote/hyundai-i20-1-25-level-3-top-ausstattung-benzin-blau-d72bf09b-230c-4e36-8af2-93343aad349c?;Oesterreich;2020-10-19 18:09:48.595308;Gebraucht;;01/2022;;;;Hyundai;i20;2022050489;Blau;Metallic;blau;Stoff;Limousine;5;5;;;Schaltgetriebe;5;1.248 cm³;;980 kg;Front;Benzin;;5,2 l/100 km (komb)6,4 l/100 km (innerorts)4,4 l/100 km (außerorts);118 g CO2/km (komb);;;True;False;3180 Lilienfeld;10990;['', 'ABS', 'Alarmanlage', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Komfort', 'Kurvenlicht', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Spurhalteassistent', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];;2019;;;;;;;;;;;;;;1;
/angebote/peugeot-308-1-6-blue-hdi-1-besitz-navi-tempomat-touchdisplay-diesel-schwarz-5a6608b2-838a-7765-e053-0100007faef4?;Oesterreich;2020-10-19 18:09:49.599138;Gebraucht;;04/2022;Ja;;;Peugeot;308;;Schwarz;Metallic;;Stoff, Schwarz;Limousine;5;5;;;Schaltgetriebe;5;1.560 cm³;4;1.160 kg;Front;Diesel (Rußpartikelfilter);;3,6 l/100 km (komb);94 g CO2/km (komb);Euro 6;;True;False;8401 Feldkirchen bei Graz;9499;['', '2-Zonen-Klimaautomatik', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bordcomputer', 'CD', 'ESP', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Innenspiegel automatisch abblendend', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lordosenstütze', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sommerreifen', 'Soundsystem', 'Spoiler', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];;2017;;;;;;;;;;;;;;1;10/2020
